"id","registry","crossreg_euctr_id","is_crossreg_eudract"
"NCT02639520","ClinicalTrials.gov","2013-004529-99",TRUE
"NCT02079311","ClinicalTrials.gov",NA,FALSE
"NCT01928433","ClinicalTrials.gov","2011-006041-14",TRUE
"NCT03402490","ClinicalTrials.gov",NA,FALSE
"NCT02661607","ClinicalTrials.gov",NA,FALSE
"NCT02054299","ClinicalTrials.gov","2012-003546-33",TRUE
"NCT01776112","ClinicalTrials.gov",NA,FALSE
"NCT01488955","ClinicalTrials.gov",NA,FALSE
"NCT00725231","ClinicalTrials.gov",NA,FALSE
"NCT00639743","ClinicalTrials.gov","2006-005328-18",TRUE
"NCT00865969","ClinicalTrials.gov","2008-005843-40",TRUE
"NCT01855035","ClinicalTrials.gov",NA,FALSE
"NCT03093584","ClinicalTrials.gov",NA,FALSE
"NCT03011463","ClinicalTrials.gov","2016-002882-69",TRUE
"NCT02970838","ClinicalTrials.gov",NA,FALSE
"NCT02724592","ClinicalTrials.gov",NA,FALSE
"NCT02670265","ClinicalTrials.gov",NA,FALSE
"NCT02656966","ClinicalTrials.gov",NA,FALSE
"NCT02494830","ClinicalTrials.gov",NA,FALSE
"NCT01803789","ClinicalTrials.gov",NA,FALSE
"NCT01797458","ClinicalTrials.gov",NA,FALSE
"NCT01657305","ClinicalTrials.gov","2012-003390-26",TRUE
"NCT01291693","ClinicalTrials.gov",NA,FALSE
"NCT02596594","ClinicalTrials.gov",NA,FALSE
"NCT02295462","ClinicalTrials.gov",NA,FALSE
"NCT02261779","ClinicalTrials.gov","2012-002154-23",TRUE
"NCT02251470","ClinicalTrials.gov",NA,FALSE
"NCT02084381","ClinicalTrials.gov",NA,FALSE
"NCT01651832","ClinicalTrials.gov",NA,FALSE
"NCT01200121","ClinicalTrials.gov",NA,FALSE
"NCT01148264","ClinicalTrials.gov","2010-018665-30",TRUE
"NCT01203228","ClinicalTrials.gov","2005-002011-24",TRUE
"NCT02637778","ClinicalTrials.gov",NA,FALSE
"NCT01789567","ClinicalTrials.gov",NA,FALSE
"NCT02703519","ClinicalTrials.gov",NA,FALSE
"NCT03299127","ClinicalTrials.gov",NA,FALSE
"NCT03114293","ClinicalTrials.gov",NA,FALSE
"NCT02861001","ClinicalTrials.gov",NA,FALSE
"NCT02834377","ClinicalTrials.gov",NA,FALSE
"NCT02771535","ClinicalTrials.gov",NA,FALSE
"NCT02675660","ClinicalTrials.gov",NA,FALSE
"NCT02437357","ClinicalTrials.gov",NA,FALSE
"NCT02429960","ClinicalTrials.gov",NA,FALSE
"NCT02384850","ClinicalTrials.gov",NA,FALSE
"NCT02297334","ClinicalTrials.gov",NA,FALSE
"NCT02276469","ClinicalTrials.gov",NA,FALSE
"NCT02181140","ClinicalTrials.gov",NA,FALSE
"NCT02066246","ClinicalTrials.gov",NA,FALSE
"NCT02044913","ClinicalTrials.gov",NA,FALSE
"NCT02005237","ClinicalTrials.gov",NA,FALSE
"NCT01994928","ClinicalTrials.gov",NA,FALSE
"NCT01900327","ClinicalTrials.gov","2012-003669-17",TRUE
"NCT01879111","ClinicalTrials.gov",NA,FALSE
"NCT01797484","ClinicalTrials.gov","2013-000030-35",TRUE
"NCT01784367","ClinicalTrials.gov",NA,FALSE
"NCT01770990","ClinicalTrials.gov",NA,FALSE
"NCT01767181","ClinicalTrials.gov",NA,FALSE
"NCT01731717","ClinicalTrials.gov",NA,FALSE
"NCT01726387","ClinicalTrials.gov",NA,FALSE
"NCT01683240","ClinicalTrials.gov",NA,FALSE
"NCT01663649","ClinicalTrials.gov",NA,FALSE
"NCT01580124","ClinicalTrials.gov",NA,FALSE
"NCT01450124","ClinicalTrials.gov","2009-014724-32",TRUE
"NCT01417949","ClinicalTrials.gov","2010-022413-26",TRUE
"NCT01405417","ClinicalTrials.gov",NA,FALSE
"NCT01209208","ClinicalTrials.gov","2008-005994-36",TRUE
"NCT00973609","ClinicalTrials.gov","2008-007974-39",TRUE
"NCT00916409","ClinicalTrials.gov",NA,FALSE
"NCT00678275","ClinicalTrials.gov",NA,FALSE
"NCT02051660","ClinicalTrials.gov",NA,FALSE
"NCT00635596","ClinicalTrials.gov","2007-004437-42",TRUE
"NCT02868320","ClinicalTrials.gov",NA,FALSE
"NCT02591524","ClinicalTrials.gov",NA,FALSE
"NCT02587533","ClinicalTrials.gov",NA,FALSE
"NCT02309918","ClinicalTrials.gov","2013-001081-42",TRUE
"NCT02304965","ClinicalTrials.gov",NA,FALSE
"NCT02029131","ClinicalTrials.gov",NA,FALSE
"NCT01914783","ClinicalTrials.gov",NA,FALSE
"NCT01905475","ClinicalTrials.gov",NA,FALSE
"NCT01861951","ClinicalTrials.gov","2011-004168-30",TRUE
"NCT01755507","ClinicalTrials.gov","2011-002754-31",TRUE
"NCT01731158","ClinicalTrials.gov","2011-005939-78",TRUE
"NCT01694849","ClinicalTrials.gov","2012-000295-42",TRUE
"NCT01630434","ClinicalTrials.gov",NA,FALSE
"NCT01534702","ClinicalTrials.gov","2010-021719-18",TRUE
"NCT01475669","ClinicalTrials.gov","2011-002685-20",TRUE
"NCT01445171","ClinicalTrials.gov",NA,FALSE
"NCT01420744","ClinicalTrials.gov",NA,FALSE
"NCT01320254","ClinicalTrials.gov","2010-018850-11",TRUE
"NCT01242631","ClinicalTrials.gov","2009-014383-18",TRUE
"NCT00998556","ClinicalTrials.gov",NA,FALSE
"NCT00932971","ClinicalTrials.gov","2008-005560-13",TRUE
"NCT00860730","ClinicalTrials.gov",NA,FALSE
"NCT00781807","ClinicalTrials.gov",NA,FALSE
"NCT00111345","ClinicalTrials.gov",NA,FALSE
"NCT03789448","ClinicalTrials.gov",NA,FALSE
"NCT03013322","ClinicalTrials.gov","2012-001650-26",TRUE
"NCT02976532","ClinicalTrials.gov",NA,FALSE
"NCT02957838","ClinicalTrials.gov",NA,FALSE
"NCT02881216","ClinicalTrials.gov",NA,FALSE
"NCT02851108","ClinicalTrials.gov",NA,FALSE
"NCT02637544","ClinicalTrials.gov",NA,FALSE
"NCT02575612","ClinicalTrials.gov",NA,FALSE
"NCT02560220","ClinicalTrials.gov","2014-002086-30",TRUE
"NCT02377154","ClinicalTrials.gov",NA,FALSE
"NCT02360033","ClinicalTrials.gov",NA,FALSE
"NCT02358720","ClinicalTrials.gov",NA,FALSE
"NCT02290613","ClinicalTrials.gov","2014-001882-28",TRUE
"NCT02126085","ClinicalTrials.gov",NA,FALSE
"NCT02125344","ClinicalTrials.gov",NA,FALSE
"NCT02107534","ClinicalTrials.gov",NA,FALSE
"NCT02025205","ClinicalTrials.gov",NA,FALSE
"NCT01879878","ClinicalTrials.gov",NA,FALSE
"NCT01858987","ClinicalTrials.gov",NA,FALSE
"NCT01850875","ClinicalTrials.gov",NA,FALSE
"NCT01801306","ClinicalTrials.gov",NA,FALSE
"NCT01719263","ClinicalTrials.gov",NA,FALSE
"NCT01645150","ClinicalTrials.gov",NA,FALSE
"NCT01641185","ClinicalTrials.gov",NA,FALSE
"NCT01620710","ClinicalTrials.gov",NA,FALSE
"NCT01619657","ClinicalTrials.gov",NA,FALSE
"NCT01498835","ClinicalTrials.gov","2007-002864-87",TRUE
"NCT01486329","ClinicalTrials.gov",NA,FALSE
"NCT01468766","ClinicalTrials.gov",NA,FALSE
"NCT01422499","ClinicalTrials.gov","2007-005537-11",TRUE
"NCT01409824","ClinicalTrials.gov",NA,FALSE
"NCT01301430","ClinicalTrials.gov","2011-000572-33",TRUE
"NCT01238770","ClinicalTrials.gov",NA,FALSE
"NCT01216696","ClinicalTrials.gov",NA,FALSE
"NCT01192087","ClinicalTrials.gov",NA,FALSE
"NCT01180504","ClinicalTrials.gov",NA,FALSE
"NCT01106820","ClinicalTrials.gov",NA,FALSE
"NCT01071837","ClinicalTrials.gov",NA,FALSE
"NCT01019434","ClinicalTrials.gov","2015-002752-27",TRUE
"NCT00928915","ClinicalTrials.gov","2008-005653-37",TRUE
"NCT00794326","ClinicalTrials.gov","2007-005365-35",TRUE
"NCT00349089","ClinicalTrials.gov","2005-004840-30",TRUE
"NCT02157389","ClinicalTrials.gov",NA,FALSE
"NCT02092753","ClinicalTrials.gov",NA,FALSE
"NCT01566955","ClinicalTrials.gov",NA,FALSE
"NCT01426633","ClinicalTrials.gov",NA,FALSE
"NCT01137916","ClinicalTrials.gov",NA,FALSE
"NCT00055874","ClinicalTrials.gov",NA,FALSE
"NCT03467087","ClinicalTrials.gov",NA,FALSE
"NCT02226770","ClinicalTrials.gov",NA,FALSE
"NCT01768585","ClinicalTrials.gov","2012-001989-15",TRUE
"NCT01495533","ClinicalTrials.gov",NA,FALSE
"NCT01331473","ClinicalTrials.gov",NA,FALSE
"NCT00769457","ClinicalTrials.gov",NA,FALSE
"NCT02120859","ClinicalTrials.gov",NA,FALSE
"NCT01247792","ClinicalTrials.gov",NA,FALSE
"NCT01108042","ClinicalTrials.gov","2009-011902-41",TRUE
"NCT03042429","ClinicalTrials.gov",NA,FALSE
"NCT02743260","ClinicalTrials.gov",NA,FALSE
"NCT02655419","ClinicalTrials.gov","2015-002726-39",TRUE
"NCT02551302","ClinicalTrials.gov",NA,FALSE
"NCT02515526","ClinicalTrials.gov",NA,FALSE
"NCT02190383","ClinicalTrials.gov",NA,FALSE
"NCT02190370","ClinicalTrials.gov",NA,FALSE
"NCT02143427","ClinicalTrials.gov",NA,FALSE
"NCT01988818","ClinicalTrials.gov",NA,FALSE
"NCT01969929","ClinicalTrials.gov",NA,FALSE
"NCT01959737","ClinicalTrials.gov",NA,FALSE
"NCT01931592","ClinicalTrials.gov",NA,FALSE
"NCT01879839","ClinicalTrials.gov","2012-003696-18",TRUE
"NCT01852526","ClinicalTrials.gov",NA,FALSE
"NCT01799798","ClinicalTrials.gov",NA,FALSE
"NCT01797861","ClinicalTrials.gov","2012-004555-36",TRUE
"NCT01795040","ClinicalTrials.gov",NA,FALSE
"NCT01774838","ClinicalTrials.gov","2009-015406-19",TRUE
"NCT01763112","ClinicalTrials.gov",NA,FALSE
"NCT01660425","ClinicalTrials.gov",NA,FALSE
"NCT01569204","ClinicalTrials.gov","2011-005082-21",TRUE
"NCT01544686","ClinicalTrials.gov",NA,FALSE
"NCT01534364","ClinicalTrials.gov",NA,FALSE
"NCT01491152","ClinicalTrials.gov",NA,FALSE
"NCT01344707","ClinicalTrials.gov",NA,FALSE
"NCT01283776","ClinicalTrials.gov","2010-022058-18",TRUE
"NCT01245075","ClinicalTrials.gov",NA,FALSE
"NCT01213667","ClinicalTrials.gov",NA,FALSE
"NCT01187303","ClinicalTrials.gov","2010-022180-35",TRUE
"NCT01056679","ClinicalTrials.gov",NA,FALSE
"NCT00953511","ClinicalTrials.gov",NA,FALSE
"NCT00275054","ClinicalTrials.gov","2005-003018-14",TRUE
"NCT03663491","ClinicalTrials.gov",NA,FALSE
"NCT03567278","ClinicalTrials.gov",NA,FALSE
"NCT03206398","ClinicalTrials.gov",NA,FALSE
"NCT03141697","ClinicalTrials.gov",NA,FALSE
"NCT02885103","ClinicalTrials.gov",NA,FALSE
"NCT02806583","ClinicalTrials.gov",NA,FALSE
"NCT02745600","ClinicalTrials.gov",NA,FALSE
"NCT02699034","ClinicalTrials.gov",NA,FALSE
"NCT02672553","ClinicalTrials.gov",NA,FALSE
"NCT02548585","ClinicalTrials.gov",NA,FALSE
"NCT02380937","ClinicalTrials.gov",NA,FALSE
"NCT02158468","ClinicalTrials.gov",NA,FALSE
"NCT02007772","ClinicalTrials.gov",NA,FALSE
"NCT01890317","ClinicalTrials.gov",NA,FALSE
"NCT01833052","ClinicalTrials.gov",NA,FALSE
"NCT01728441","ClinicalTrials.gov",NA,FALSE
"NCT01690117","ClinicalTrials.gov",NA,FALSE
"NCT01663818","ClinicalTrials.gov",NA,FALSE
"NCT01656096","ClinicalTrials.gov",NA,FALSE
"NCT01612312","ClinicalTrials.gov",NA,FALSE
"NCT01541605","ClinicalTrials.gov","2006-006465-16",TRUE
"NCT01504256","ClinicalTrials.gov","2010-024111-13",TRUE
"NCT01414231","ClinicalTrials.gov",NA,FALSE
"NCT01404910","ClinicalTrials.gov",NA,FALSE
"NCT01379248","ClinicalTrials.gov",NA,FALSE
"NCT01137734","ClinicalTrials.gov",NA,FALSE
"NCT01106391","ClinicalTrials.gov",NA,FALSE
"NCT01002703","ClinicalTrials.gov",NA,FALSE
"NCT00923793","ClinicalTrials.gov",NA,FALSE
"NCT00677638","ClinicalTrials.gov",NA,FALSE
"NCT00508664","ClinicalTrials.gov",NA,FALSE
"NCT00491036","ClinicalTrials.gov",NA,FALSE
"NCT01859429","ClinicalTrials.gov",NA,FALSE
"NCT02912598","ClinicalTrials.gov",NA,FALSE
"NCT02602275","ClinicalTrials.gov",NA,FALSE
"NCT02434692","ClinicalTrials.gov",NA,FALSE
"NCT02429219","ClinicalTrials.gov",NA,FALSE
"NCT02425163","ClinicalTrials.gov",NA,FALSE
"NCT01967407","ClinicalTrials.gov",NA,FALSE
"NCT01534455","ClinicalTrials.gov","2010-023237-37",TRUE
"NCT01453179","ClinicalTrials.gov","2010-022054-16",TRUE
"NCT00807300","ClinicalTrials.gov","2005-000569-21",TRUE
"NCT03230422","ClinicalTrials.gov",NA,FALSE
"NCT02722759","ClinicalTrials.gov",NA,FALSE
"NCT02671929","ClinicalTrials.gov",NA,FALSE
"NCT02647801","ClinicalTrials.gov",NA,FALSE
"NCT02526732","ClinicalTrials.gov",NA,FALSE
"NCT02424552","ClinicalTrials.gov","2010-020793-42",TRUE
"NCT02348736","ClinicalTrials.gov",NA,FALSE
"NCT02344030","ClinicalTrials.gov",NA,FALSE
"NCT02300337","ClinicalTrials.gov",NA,FALSE
"NCT02238392","ClinicalTrials.gov",NA,FALSE
"NCT02196896","ClinicalTrials.gov",NA,FALSE
"NCT02099292","ClinicalTrials.gov",NA,FALSE
"NCT01995292","ClinicalTrials.gov",NA,FALSE
"NCT01818115","ClinicalTrials.gov",NA,FALSE
"NCT01700322","ClinicalTrials.gov","2011-005305-73",TRUE
"NCT01679405","ClinicalTrials.gov",NA,FALSE
"NCT01627379","ClinicalTrials.gov","2010-020606-15",TRUE
"NCT01434589","ClinicalTrials.gov",NA,FALSE
"NCT01228149","ClinicalTrials.gov","2010-019975-30",TRUE
"NCT01078142","ClinicalTrials.gov",NA,FALSE
"NCT00974155","ClinicalTrials.gov","2008-008280-96",TRUE
"NCT02475603","ClinicalTrials.gov",NA,FALSE
"NCT01822418","ClinicalTrials.gov","2012-004079-38",TRUE
"NCT01736436","ClinicalTrials.gov","2012-003027-37",TRUE
"NCT01668498","ClinicalTrials.gov","2010-022938-85",TRUE
"NCT01257360","ClinicalTrials.gov","2009-016782-28",TRUE
"NCT02293746","ClinicalTrials.gov",NA,FALSE
"NCT03378804","ClinicalTrials.gov",NA,FALSE
"NCT03157622","ClinicalTrials.gov",NA,FALSE
"NCT03146832","ClinicalTrials.gov",NA,FALSE
"NCT02848014","ClinicalTrials.gov",NA,FALSE
"NCT02127736","ClinicalTrials.gov",NA,FALSE
"NCT02125903","ClinicalTrials.gov",NA,FALSE
"NCT01927991","ClinicalTrials.gov",NA,FALSE
"NCT01908855","ClinicalTrials.gov",NA,FALSE
"NCT01811966","ClinicalTrials.gov",NA,FALSE
"NCT01811914","ClinicalTrials.gov",NA,FALSE
"NCT01484418","ClinicalTrials.gov",NA,FALSE
"NCT01407055","ClinicalTrials.gov",NA,FALSE
"NCT00712218","ClinicalTrials.gov",NA,FALSE
"NCT03666338","ClinicalTrials.gov",NA,FALSE
"NCT03524755","ClinicalTrials.gov",NA,FALSE
"NCT03272490","ClinicalTrials.gov",NA,FALSE
"NCT03120156","ClinicalTrials.gov",NA,FALSE
"NCT02975154","ClinicalTrials.gov",NA,FALSE
"NCT02888028","ClinicalTrials.gov",NA,FALSE
"NCT02883608","ClinicalTrials.gov",NA,FALSE
"NCT02877797","ClinicalTrials.gov",NA,FALSE
"NCT02760381","ClinicalTrials.gov",NA,FALSE
"NCT02754167","ClinicalTrials.gov",NA,FALSE
"NCT02745340","ClinicalTrials.gov",NA,FALSE
"NCT02594930","ClinicalTrials.gov",NA,FALSE
"NCT02588300","ClinicalTrials.gov",NA,FALSE
"NCT02545296","ClinicalTrials.gov",NA,FALSE
"NCT02519101","ClinicalTrials.gov",NA,FALSE
"NCT02512328","ClinicalTrials.gov",NA,FALSE
"NCT02436083","ClinicalTrials.gov",NA,FALSE
"NCT02362802","ClinicalTrials.gov",NA,FALSE
"NCT02349880","ClinicalTrials.gov",NA,FALSE
"NCT02337400","ClinicalTrials.gov",NA,FALSE
"NCT02329067","ClinicalTrials.gov",NA,FALSE
"NCT02307396","ClinicalTrials.gov","2013-000338-37",TRUE
"NCT02272036","ClinicalTrials.gov",NA,FALSE
"NCT02252575","ClinicalTrials.gov",NA,FALSE
"NCT02247778","ClinicalTrials.gov",NA,FALSE
"NCT02217657","ClinicalTrials.gov",NA,FALSE
"NCT02203461","ClinicalTrials.gov","2014-000359-98",TRUE
"NCT02188589","ClinicalTrials.gov",NA,FALSE
"NCT02149927","ClinicalTrials.gov",NA,FALSE
"NCT02148835","ClinicalTrials.gov",NA,FALSE
"NCT02126852","ClinicalTrials.gov",NA,FALSE
"NCT02121704","ClinicalTrials.gov",NA,FALSE
"NCT02118779","ClinicalTrials.gov",NA,FALSE
"NCT02115880","ClinicalTrials.gov",NA,FALSE
"NCT02071849","ClinicalTrials.gov",NA,FALSE
"NCT02059369","ClinicalTrials.gov",NA,FALSE
"NCT02054468","ClinicalTrials.gov","2009-012815-16",TRUE
"NCT02008721","ClinicalTrials.gov","2012-000928-18",TRUE
"NCT02001792","ClinicalTrials.gov",NA,FALSE
"NCT01959451","ClinicalTrials.gov","2013-001636-22",TRUE
"NCT01935297","ClinicalTrials.gov",NA,FALSE
"NCT01921036","ClinicalTrials.gov",NA,FALSE
"NCT01916408","ClinicalTrials.gov","2013-001233-40",TRUE
"NCT01899456","ClinicalTrials.gov",NA,FALSE
"NCT01897558","ClinicalTrials.gov",NA,FALSE
"NCT01832389","ClinicalTrials.gov",NA,FALSE
"NCT01816386","ClinicalTrials.gov",NA,FALSE
"NCT01785186","ClinicalTrials.gov",NA,FALSE
"NCT01741532","ClinicalTrials.gov","2012-000845-11",TRUE
"NCT01729481","ClinicalTrials.gov","2011-005471-17",TRUE
"NCT01714414","ClinicalTrials.gov",NA,FALSE
"NCT01673776","ClinicalTrials.gov",NA,FALSE
"NCT01673763","ClinicalTrials.gov",NA,FALSE
"NCT01655290","ClinicalTrials.gov","2010-022570-13",TRUE
"NCT01632371","ClinicalTrials.gov",NA,FALSE
"NCT01627015","ClinicalTrials.gov",NA,FALSE
"NCT01607099","ClinicalTrials.gov",NA,FALSE
"NCT01598948","ClinicalTrials.gov","2011-002539-24",TRUE
"NCT01584869","ClinicalTrials.gov",NA,FALSE
"NCT01538979","ClinicalTrials.gov","2012-000442-35",TRUE
"NCT01530139","ClinicalTrials.gov",NA,FALSE
"NCT01521715","ClinicalTrials.gov","2011-001138-40",TRUE
"NCT01462994","ClinicalTrials.gov","2011-002544-27",TRUE
"NCT01456364","ClinicalTrials.gov",NA,FALSE
"NCT01389375","ClinicalTrials.gov",NA,FALSE
"NCT01249638","ClinicalTrials.gov","2009-013099-38",TRUE
"NCT01229306","ClinicalTrials.gov",NA,FALSE
"NCT01181206","ClinicalTrials.gov",NA,FALSE
"NCT01160419","ClinicalTrials.gov","2008-007546-56",TRUE
"NCT01083394","ClinicalTrials.gov",NA,FALSE
"NCT00986752","ClinicalTrials.gov",NA,FALSE
"NCT00976092","ClinicalTrials.gov",NA,FALSE
"NCT00874848","ClinicalTrials.gov",NA,FALSE
"NCT00874107","ClinicalTrials.gov",NA,FALSE
"NCT00776633","ClinicalTrials.gov",NA,FALSE
"NCT00727207","ClinicalTrials.gov","2007-005116-12",TRUE
"NCT00688571","ClinicalTrials.gov",NA,FALSE
"NCT00661206","ClinicalTrials.gov","2007-006263-68",TRUE
"NCT00433927","ClinicalTrials.gov",NA,FALSE
"NCT00338689","ClinicalTrials.gov",NA,FALSE
"NCT01209286","ClinicalTrials.gov",NA,FALSE
"NCT00560794","ClinicalTrials.gov","2006-006520-19",TRUE
"NCT03323528","ClinicalTrials.gov","2016-003962-24",TRUE
"NCT02695940","ClinicalTrials.gov",NA,FALSE
"NCT02325440","ClinicalTrials.gov","2013-004616-21",TRUE
"NCT02227550","ClinicalTrials.gov","2014-002442-45",TRUE
"NCT02196324","ClinicalTrials.gov",NA,FALSE
"NCT02027805","ClinicalTrials.gov","2013-000068-27",TRUE
"NCT01970384","ClinicalTrials.gov",NA,FALSE
"NCT01956175","ClinicalTrials.gov",NA,FALSE
"NCT01520103","ClinicalTrials.gov","2011-001024-38",TRUE
"NCT01361334","ClinicalTrials.gov","2010-024526-37",TRUE
"NCT01352988","ClinicalTrials.gov","2010-023645-29",TRUE
"NCT01223677","ClinicalTrials.gov",NA,FALSE
"NCT01097967","ClinicalTrials.gov",NA,FALSE
"NCT00976222","ClinicalTrials.gov","2008-004675-22",TRUE
"NCT00714311","ClinicalTrials.gov",NA,FALSE
"NCT04209309","ClinicalTrials.gov",NA,FALSE
"NCT02993510","ClinicalTrials.gov",NA,FALSE
"NCT02990208","ClinicalTrials.gov",NA,FALSE
"NCT02552875","ClinicalTrials.gov",NA,FALSE
"NCT02508220","ClinicalTrials.gov",NA,FALSE
"NCT02501577","ClinicalTrials.gov",NA,FALSE
"NCT02500394","ClinicalTrials.gov",NA,FALSE
"NCT02321813","ClinicalTrials.gov",NA,FALSE
"NCT02306447","ClinicalTrials.gov",NA,FALSE
"NCT01965028","ClinicalTrials.gov",NA,FALSE
"NCT01935531","ClinicalTrials.gov",NA,FALSE
"NCT01907022","ClinicalTrials.gov",NA,FALSE
"NCT01841632","ClinicalTrials.gov","2009-017795-25",TRUE
"NCT01663324","ClinicalTrials.gov",NA,FALSE
"NCT01656135","ClinicalTrials.gov","2011-004301-24",TRUE
"NCT01614301","ClinicalTrials.gov",NA,FALSE
"NCT01540344","ClinicalTrials.gov","2009-014040-11",TRUE
"NCT01229774","ClinicalTrials.gov","2009-015383-33",TRUE
"NCT01010243","ClinicalTrials.gov",NA,FALSE
"NCT00355862","ClinicalTrials.gov","2005-005362-36",TRUE
"NCT02247180","ClinicalTrials.gov",NA,FALSE
"NCT02175953","ClinicalTrials.gov",NA,FALSE
"NCT02096562","ClinicalTrials.gov",NA,FALSE
"NCT02051621","ClinicalTrials.gov",NA,FALSE
"NCT01896245","ClinicalTrials.gov",NA,FALSE
"NCT01433523","ClinicalTrials.gov","2010-018621-19",TRUE
"NCT01282918","ClinicalTrials.gov",NA,FALSE
"NCT00950274","ClinicalTrials.gov","2006-006404-11",TRUE
"NCT02941432","ClinicalTrials.gov",NA,FALSE
"NCT02902861","ClinicalTrials.gov","2012-002716-10",TRUE
"NCT02752802","ClinicalTrials.gov",NA,FALSE
"NCT02744638","ClinicalTrials.gov",NA,FALSE
"NCT02694588","ClinicalTrials.gov",NA,FALSE
"NCT02601963","ClinicalTrials.gov",NA,FALSE
"NCT02559141","ClinicalTrials.gov",NA,FALSE
"NCT02438228","ClinicalTrials.gov",NA,FALSE
"NCT02365350","ClinicalTrials.gov",NA,FALSE
"NCT02341898","ClinicalTrials.gov",NA,FALSE
"NCT02312505","ClinicalTrials.gov",NA,FALSE
"NCT02273141","ClinicalTrials.gov","2014-002186-30",TRUE
"NCT02253563","ClinicalTrials.gov",NA,FALSE
"NCT02189473","ClinicalTrials.gov",NA,FALSE
"NCT02178631","ClinicalTrials.gov",NA,FALSE
"NCT01891864","ClinicalTrials.gov",NA,FALSE
"NCT01795482","ClinicalTrials.gov",NA,FALSE
"NCT01726933","ClinicalTrials.gov","2012-000055-13",TRUE
"NCT01636752","ClinicalTrials.gov",NA,FALSE
"NCT01635660","ClinicalTrials.gov",NA,FALSE
"NCT01617343","ClinicalTrials.gov",NA,FALSE
"NCT01423747","ClinicalTrials.gov",NA,FALSE
"NCT01338922","ClinicalTrials.gov",NA,FALSE
"NCT01269151","ClinicalTrials.gov","2010-021777-37",TRUE
"NCT01074697","ClinicalTrials.gov","2009-014691-21",TRUE
"NCT01927549","ClinicalTrials.gov",NA,FALSE
"NCT03519698","ClinicalTrials.gov",NA,FALSE
"NCT03312140","ClinicalTrials.gov",NA,FALSE
"NCT03231839","ClinicalTrials.gov",NA,FALSE
"NCT03140397","ClinicalTrials.gov",NA,FALSE
"NCT03134144","ClinicalTrials.gov",NA,FALSE
"NCT02964520","ClinicalTrials.gov",NA,FALSE
"NCT02951000","ClinicalTrials.gov",NA,FALSE
"NCT02920840","ClinicalTrials.gov",NA,FALSE
"NCT02618070","ClinicalTrials.gov",NA,FALSE
"NCT02874911","ClinicalTrials.gov",NA,FALSE
"NCT02848209","ClinicalTrials.gov",NA,FALSE
"NCT02727556","ClinicalTrials.gov",NA,FALSE
"NCT02647489","ClinicalTrials.gov","2015-001827-21",TRUE
"NCT02640703","ClinicalTrials.gov",NA,FALSE
"NCT02551978","ClinicalTrials.gov",NA,FALSE
"NCT02509728","ClinicalTrials.gov",NA,FALSE
"NCT02468999","ClinicalTrials.gov",NA,FALSE
"NCT02450578","ClinicalTrials.gov",NA,FALSE
"NCT02336334","ClinicalTrials.gov",NA,FALSE
"NCT02336321","ClinicalTrials.gov",NA,FALSE
"NCT02308813","ClinicalTrials.gov",NA,FALSE
"NCT02260115","ClinicalTrials.gov",NA,FALSE
"NCT02258815","ClinicalTrials.gov","2009-015936-14",TRUE
"NCT02222675","ClinicalTrials.gov",NA,FALSE
"NCT02213406","ClinicalTrials.gov",NA,FALSE
"NCT02175160","ClinicalTrials.gov",NA,FALSE
"NCT02148770","ClinicalTrials.gov",NA,FALSE
"NCT02134769","ClinicalTrials.gov",NA,FALSE
"NCT02115516","ClinicalTrials.gov","2013-003900-38",TRUE
"NCT02089009","ClinicalTrials.gov",NA,FALSE
"NCT02052193","ClinicalTrials.gov",NA,FALSE
"NCT02046915","ClinicalTrials.gov","2013-003678-29",TRUE
"NCT01947595","ClinicalTrials.gov",NA,FALSE
"NCT01894113","ClinicalTrials.gov",NA,FALSE
"NCT01883765","ClinicalTrials.gov",NA,FALSE
"NCT01883531","ClinicalTrials.gov","2012-002699-14",TRUE
"NCT01837901","ClinicalTrials.gov",NA,FALSE
"NCT01835002","ClinicalTrials.gov",NA,FALSE
"NCT01797601","ClinicalTrials.gov","2006-002244-29",TRUE
"NCT01788254","ClinicalTrials.gov","2011-002291-16",TRUE
"NCT01773902","ClinicalTrials.gov",NA,FALSE
"NCT01635114","ClinicalTrials.gov",NA,FALSE
"NCT01600014","ClinicalTrials.gov","2011-005018-13",TRUE
"NCT01480323","ClinicalTrials.gov","2010-019033-98",TRUE
"NCT01443260","ClinicalTrials.gov","2010-022680-35",TRUE
"NCT01326767","ClinicalTrials.gov","2010-023688-16",TRUE
"NCT01092533","ClinicalTrials.gov","2009-009998-10",TRUE
"NCT01055522","ClinicalTrials.gov","2005-002716-16",TRUE
"NCT01035190","ClinicalTrials.gov","2009-012203-26",TRUE
"NCT00204529","ClinicalTrials.gov",NA,FALSE
"NCT03147131","ClinicalTrials.gov",NA,FALSE
"NCT03085251","ClinicalTrials.gov",NA,FALSE
"NCT03033849","ClinicalTrials.gov",NA,FALSE
"NCT02962518","ClinicalTrials.gov",NA,FALSE
"NCT02916576","ClinicalTrials.gov",NA,FALSE
"NCT02751229","ClinicalTrials.gov",NA,FALSE
"NCT02595645","ClinicalTrials.gov",NA,FALSE
"NCT02358408","ClinicalTrials.gov",NA,FALSE
"NCT02061722","ClinicalTrials.gov",NA,FALSE
"NCT01942473","ClinicalTrials.gov",NA,FALSE
"NCT01879241","ClinicalTrials.gov","2011-004482-32",TRUE
